"name","year","qtd"
"client: 🤖🍏 mobile","2017-7-1","0"
"client: 🤖🍏 mobile","2017-8-1","0"
"client: 🤖🍏 mobile","2017-9-1","0"
"client: 🤖🍏 mobile","2017-10-1","0"
"client: 🤖🍏 mobile","2017-11-1","0"
"client: 🤖🍏 mobile","2017-12-1","0"
"client: 🤖🍏 mobile","2018-1-1","0"
"client: 🤖🍏 mobile","2018-2-1","0"
"client: 🤖🍏 mobile","2018-3-1","0"
"client: 🤖🍏 mobile","2018-4-1","0"
"client: 🤖🍏 mobile","2018-5-1","0"
"client: 🤖🍏 mobile","2018-6-1","0"
"client: 🤖🍏 mobile","2018-7-1","0"
"client: 🤖🍏 mobile","2018-8-1","0"
"client: 🤖🍏 mobile","2018-9-1","0"
"client: 🤖🍏 mobile","2018-10-1","1"
"client: 🤖🍏 mobile","2018-11-1","2"
"client: 🤖🍏 mobile","2018-12-1","8"
"client: 🤖🍏 mobile","2019-1-1","10"
"client: 🤖🍏 mobile","2019-2-1","10"
"client: 🤖🍏 mobile","2019-3-1","10"
"client: 🤖🍏 mobile","2019-4-1","10"
"client: 🤖🍏 mobile","2019-5-1","10"
"client: 🤖🍏 mobile","2019-6-1","0"
"client: 🤖🍏 mobile","2019-7-1","0"
"client: 🤖🍏 mobile","2019-8-1","0"
"client: 🤖🍏 mobile","2019-9-1","0"
"client: 🤖🍏 mobile","2019-10-1","0"
"client: 🤖🍏 mobile","2019-11-1","0"
"client: 🤖🍏 mobile","2019-12-1","0"
"feature: versions","2016-1-1","0"
"feature: versions","2016-2-1","0"
"feature: versions","2016-3-1","0"
"feature: versions","2016-4-1","0"
"feature: versions","2016-5-1","0"
"feature: versions","2016-6-1","2"
"feature: versions","2016-7-1","1"
"feature: versions","2016-8-1","0"
"feature: versions","2016-9-1","2"
"feature: versions","2016-10-1","3"
"feature: versions","2016-11-1","6"
"feature: versions","2016-12-1","6"
"feature: versions","2017-1-1","8"
"feature: versions","2017-2-1","9"
"feature: versions","2017-3-1","8"
"feature: versions","2017-4-1","8"
"feature: versions","2017-5-1","8"
"feature: versions","2017-6-1","7"
"feature: versions","2017-7-1","8"
"feature: versions","2017-8-1","8"
"feature: versions","2017-9-1","10"
"feature: versions","2017-10-1","11"
"feature: versions","2017-11-1","13"
"feature: versions","2017-12-1","13"
"feature: versions","2018-1-1","18"
"feature: versions","2018-2-1","20"
"feature: versions","2018-3-1","22"
"feature: versions","2018-4-1","22"
"feature: versions","2018-5-1","28"
"feature: versions","2018-6-1","18"
"feature: versions","2018-7-1","19"
"feature: versions","2018-8-1","19"
"feature: versions","2018-9-1","23"
"feature: versions","2018-10-1","24"
"feature: versions","2018-11-1","24"
"feature: versions","2018-12-1","23"
"feature: versions","2019-1-1","20"
"feature: versions","2019-2-1","19"
"feature: versions","2019-3-1","18"
"feature: versions","2019-4-1","18"
"feature: versions","2019-5-1","18"
"feature: versions","2019-6-1","0"
"feature: versions","2019-7-1","0"
"feature: versions","2019-8-1","0"
"feature: versions","2019-9-1","0"
"feature: versions","2019-10-1","0"
"feature: versions","2019-11-1","0"
"feature: versions","2019-12-1","0"
"client: 💻 desktop","2016-1-1","0"
"client: 💻 desktop","2016-2-1","0"
"client: 💻 desktop","2016-3-1","0"
"client: 💻 desktop","2016-4-1","0"
"client: 💻 desktop","2016-5-1","0"
"client: 💻 desktop","2016-6-1","0"
"client: 💻 desktop","2016-7-1","0"
"client: 💻 desktop","2016-8-1","0"
"client: 💻 desktop","2016-9-1","0"
"client: 💻 desktop","2016-10-1","0"
"client: 💻 desktop","2016-11-1","0"
"client: 💻 desktop","2016-12-1","1"
"client: 💻 desktop","2017-1-1","1"
"client: 💻 desktop","2017-2-1","1"
"client: 💻 desktop","2017-3-1","2"
"client: 💻 desktop","2017-4-1","3"
"client: 💻 desktop","2017-5-1","4"
"client: 💻 desktop","2017-6-1","6"
"client: 💻 desktop","2017-7-1","6"
"client: 💻 desktop","2017-8-1","8"
"client: 💻 desktop","2017-9-1","10"
"client: 💻 desktop","2017-10-1","8"
"client: 💻 desktop","2017-11-1","8"
"client: 💻 desktop","2017-12-1","7"
"client: 💻 desktop","2018-1-1","11"
"client: 💻 desktop","2018-2-1","11"
"client: 💻 desktop","2018-3-1","11"
"client: 💻 desktop","2018-4-1","11"
"client: 💻 desktop","2018-5-1","11"
"client: 💻 desktop","2018-6-1","6"
"client: 💻 desktop","2018-7-1","6"
"client: 💻 desktop","2018-8-1","5"
"client: 💻 desktop","2018-9-1","5"
"client: 💻 desktop","2018-10-1","6"
"client: 💻 desktop","2018-11-1","10"
"client: 💻 desktop","2018-12-1","12"
"client: 💻 desktop","2019-1-1","10"
"client: 💻 desktop","2019-2-1","12"
"client: 💻 desktop","2019-3-1","11"
"client: 💻 desktop","2019-4-1","10"
"client: 💻 desktop","2019-5-1","10"
"client: 💻 desktop","2019-6-1","0"
"client: 💻 desktop","2019-7-1","0"
"client: 💻 desktop","2019-8-1","0"
"client: 💻 desktop","2019-9-1","0"
"client: 💻 desktop","2019-10-1","0"
"client: 💻 desktop","2019-11-1","0"
"client: 💻 desktop","2019-12-1","0"
"integration","2016-1-1","0"
"integration","2016-2-1","0"
"integration","2016-3-1","0"
"integration","2016-4-1","0"
"integration","2016-5-1","0"
"integration","2016-6-1","0"
"integration","2016-7-1","0"
"integration","2016-8-1","1"
"integration","2016-9-1","1"
"integration","2016-10-1","1"
"integration","2016-11-1","3"
"integration","2016-12-1","4"
"integration","2017-1-1","11"
"integration","2017-2-1","11"
"integration","2017-3-1","11"
"integration","2017-4-1","13"
"integration","2017-5-1","8"
"integration","2017-6-1","7"
"integration","2017-7-1","7"
"integration","2017-8-1","7"
"integration","2017-9-1","8"
"integration","2017-10-1","6"
"integration","2017-11-1","6"
"integration","2017-12-1","6"
"integration","2018-1-1","4"
"integration","2018-2-1","4"
"integration","2018-3-1","4"
"integration","2018-4-1","5"
"integration","2018-5-1","5"
"integration","2018-6-1","3"
"integration","2018-7-1","3"
"integration","2018-8-1","3"
"integration","2018-9-1","3"
"integration","2018-10-1","3"
"integration","2018-11-1","3"
"integration","2018-12-1","4"
"integration","2019-1-1","1"
"integration","2019-2-1","1"
"integration","2019-3-1","2"
"integration","2019-4-1","1"
"integration","2019-5-1","1"
"integration","2019-6-1","0"
"integration","2019-7-1","0"
"integration","2019-8-1","0"
"integration","2019-9-1","0"
"integration","2019-10-1","0"
"integration","2019-11-1","0"
"integration","2019-12-1","0"
"feature: comments","2016-1-1","0"
"feature: comments","2016-2-1","0"
"feature: comments","2016-3-1","0"
"feature: comments","2016-4-1","0"
"feature: comments","2016-5-1","0"
"feature: comments","2016-6-1","0"
"feature: comments","2016-7-1","0"
"feature: comments","2016-8-1","3"
"feature: comments","2016-9-1","3"
"feature: comments","2016-10-1","4"
"feature: comments","2016-11-1","6"
"feature: comments","2016-12-1","5"
"feature: comments","2017-1-1","13"
"feature: comments","2017-2-1","12"
"feature: comments","2017-3-1","14"
"feature: comments","2017-4-1","16"
"feature: comments","2017-5-1","15"
"feature: comments","2017-6-1","11"
"feature: comments","2017-7-1","11"
"feature: comments","2017-8-1","10"
"feature: comments","2017-9-1","14"
"feature: comments","2017-10-1","11"
"feature: comments","2017-11-1","20"
"feature: comments","2017-12-1","19"
"feature: comments","2018-1-1","17"
"feature: comments","2018-2-1","12"
"feature: comments","2018-3-1","13"
"feature: comments","2018-4-1","13"
"feature: comments","2018-5-1","10"
"feature: comments","2018-6-1","9"
"feature: comments","2018-7-1","15"
"feature: comments","2018-8-1","9"
"feature: comments","2018-9-1","13"
"feature: comments","2018-10-1","12"
"feature: comments","2018-11-1","14"
"feature: comments","2018-12-1","10"
"feature: comments","2019-1-1","8"
"feature: comments","2019-2-1","7"
"feature: comments","2019-3-1","6"
"feature: comments","2019-4-1","6"
"feature: comments","2019-5-1","6"
"feature: comments","2019-6-1","0"
"feature: comments","2019-7-1","0"
"feature: comments","2019-8-1","0"
"feature: comments","2019-9-1","0"
"feature: comments","2019-10-1","0"
"feature: comments","2019-11-1","0"
"feature: comments","2019-12-1","0"
"feature: global scale","2016-1-1","0"
"feature: global scale","2016-2-1","0"
"feature: global scale","2016-3-1","0"
"feature: global scale","2016-4-1","0"
"feature: global scale","2016-5-1","0"
"feature: global scale","2016-6-1","0"
"feature: global scale","2016-7-1","0"
"feature: global scale","2016-8-1","0"
"feature: global scale","2016-9-1","0"
"feature: global scale","2016-10-1","0"
"feature: global scale","2016-11-1","0"
"feature: global scale","2016-12-1","0"
"feature: global scale","2017-1-1","0"
"feature: global scale","2017-2-1","0"
"feature: global scale","2017-3-1","0"
"feature: global scale","2017-4-1","0"
"feature: global scale","2017-5-1","0"
"feature: global scale","2017-6-1","3"
"feature: global scale","2017-7-1","0"
"feature: global scale","2017-8-1","0"
"feature: global scale","2017-9-1","0"
"feature: global scale","2017-10-1","0"
"feature: global scale","2017-11-1","0"
"feature: global scale","2017-12-1","0"
"feature: global scale","2018-1-1","0"
"feature: global scale","2018-2-1","0"
"feature: global scale","2018-3-1","0"
"feature: global scale","2018-4-1","0"
"feature: global scale","2018-5-1","0"
"feature: global scale","2018-6-1","0"
"feature: global scale","2018-7-1","0"
"feature: global scale","2018-8-1","0"
"feature: global scale","2018-9-1","2"
"feature: global scale","2018-10-1","5"
"feature: global scale","2018-11-1","1"
"feature: global scale","2018-12-1","1"
"feature: global scale","2019-1-1","1"
"feature: global scale","2019-2-1","4"
"feature: global scale","2019-3-1","2"
"feature: global scale","2019-4-1","2"
"feature: global scale","2019-5-1","2"
"feature: global scale","2019-6-1","0"
"feature: global scale","2019-7-1","0"
"feature: global scale","2019-8-1","0"
"feature: global scale","2019-9-1","0"
"feature: global scale","2019-10-1","0"
"feature: global scale","2019-11-1","0"
"feature: global scale","2019-12-1","0"
"feature: scss","2016-1-1","0"
"feature: scss","2016-2-1","0"
"feature: scss","2016-3-1","0"
"feature: scss","2016-4-1","0"
"feature: scss","2016-5-1","0"
"feature: scss","2016-6-1","0"
"feature: scss","2016-7-1","0"
"feature: scss","2016-8-1","0"
"feature: scss","2016-9-1","0"
"feature: scss","2016-10-1","2"
"feature: scss","2016-11-1","4"
"feature: scss","2016-12-1","4"
"feature: scss","2017-1-1","26"
"feature: scss","2017-2-1","10"
"feature: scss","2017-3-1","7"
"feature: scss","2017-4-1","4"
"feature: scss","2017-5-1","2"
"feature: scss","2017-6-1","6"
"feature: scss","2017-7-1","6"
"feature: scss","2017-8-1","7"
"feature: scss","2017-9-1","14"
"feature: scss","2017-10-1","7"
"feature: scss","2017-11-1","7"
"feature: scss","2017-12-1","9"
"feature: scss","2018-1-1","16"
"feature: scss","2018-2-1","11"
"feature: scss","2018-3-1","11"
"feature: scss","2018-4-1","10"
"feature: scss","2018-5-1","9"
"feature: scss","2018-6-1","7"
"feature: scss","2018-7-1","8"
"feature: scss","2018-8-1","9"
"feature: scss","2018-9-1","8"
"feature: scss","2018-10-1","6"
"feature: scss","2018-11-1","5"
"feature: scss","2018-12-1","5"
"feature: scss","2019-1-1","2"
"feature: scss","2019-2-1","3"
"feature: scss","2019-3-1","3"
"feature: scss","2019-4-1","3"
"feature: scss","2019-5-1","3"
"feature: scss","2019-6-1","0"
"feature: scss","2019-7-1","0"
"feature: scss","2019-8-1","0"
"feature: scss","2019-9-1","0"
"feature: scss","2019-10-1","0"
"feature: scss","2019-11-1","0"
"feature: scss","2019-12-1","0"
"feature: admin audit","2016-1-1","0"
"feature: admin audit","2016-2-1","0"
"feature: admin audit","2016-3-1","0"
"feature: admin audit","2016-4-1","0"
"feature: admin audit","2016-5-1","0"
"feature: admin audit","2016-6-1","2"
"feature: admin audit","2016-7-1","1"
"feature: admin audit","2016-8-1","1"
"feature: admin audit","2016-9-1","1"
"feature: admin audit","2016-10-1","1"
"feature: admin audit","2016-11-1","3"
"feature: admin audit","2016-12-1","0"
"feature: admin audit","2017-1-1","0"
"feature: admin audit","2017-2-1","0"
"feature: admin audit","2017-3-1","0"
"feature: admin audit","2017-4-1","1"
"feature: admin audit","2017-5-1","1"
"feature: admin audit","2017-6-1","2"
"feature: admin audit","2017-7-1","2"
"feature: admin audit","2017-8-1","0"
"feature: admin audit","2017-9-1","0"
"feature: admin audit","2017-10-1","0"
"feature: admin audit","2017-11-1","0"
"feature: admin audit","2017-12-1","0"
"feature: admin audit","2018-1-1","0"
"feature: admin audit","2018-2-1","0"
"feature: admin audit","2018-3-1","0"
"feature: admin audit","2018-4-1","2"
"feature: admin audit","2018-5-1","2"
"feature: admin audit","2018-6-1","0"
"feature: admin audit","2018-7-1","0"
"feature: admin audit","2018-8-1","0"
"feature: admin audit","2018-9-1","1"
"feature: admin audit","2018-10-1","1"
"feature: admin audit","2018-11-1","2"
"feature: admin audit","2018-12-1","2"
"feature: admin audit","2019-1-1","2"
"feature: admin audit","2019-2-1","3"
"feature: admin audit","2019-3-1","1"
"feature: admin audit","2019-4-1","1"
"feature: admin audit","2019-5-1","1"
"feature: admin audit","2019-6-1","0"
"feature: admin audit","2019-7-1","0"
"feature: admin audit","2019-8-1","0"
"feature: admin audit","2019-9-1","0"
"feature: admin audit","2019-10-1","0"
"feature: admin audit","2019-11-1","0"
"feature: admin audit","2019-12-1","0"
"feature: occ","2016-1-1","0"
"feature: occ","2016-2-1","0"
"feature: occ","2016-3-1","0"
"feature: occ","2016-4-1","0"
"feature: occ","2016-5-1","0"
"feature: occ","2016-6-1","0"
"feature: occ","2016-7-1","0"
"feature: occ","2016-8-1","0"
"feature: occ","2016-9-1","0"
"feature: occ","2016-10-1","0"
"feature: occ","2016-11-1","0"
"feature: occ","2016-12-1","0"
"feature: occ","2017-1-1","0"
"feature: occ","2017-2-1","0"
"feature: occ","2017-3-1","0"
"feature: occ","2017-4-1","0"
"feature: occ","2017-5-1","0"
"feature: occ","2017-6-1","0"
"feature: occ","2017-7-1","0"
"feature: occ","2017-8-1","0"
"feature: occ","2017-9-1","0"
"feature: occ","2017-10-1","0"
"feature: occ","2017-11-1","0"
"feature: occ","2017-12-1","0"
"feature: occ","2018-1-1","1"
"feature: occ","2018-2-1","3"
"feature: occ","2018-3-1","2"
"feature: occ","2018-4-1","2"
"feature: occ","2018-5-1","4"
"feature: occ","2018-6-1","8"
"feature: occ","2018-7-1","20"
"feature: occ","2018-8-1","26"
"feature: occ","2018-9-1","28"
"feature: occ","2018-10-1","27"
"feature: occ","2018-11-1","22"
"feature: occ","2018-12-1","24"
"feature: occ","2019-1-1","26"
"feature: occ","2019-2-1","26"
"feature: occ","2019-3-1","22"
"feature: occ","2019-4-1","21"
"feature: occ","2019-5-1","21"
"feature: occ","2019-6-1","0"
"feature: occ","2019-7-1","0"
"feature: occ","2019-8-1","0"
"feature: occ","2019-9-1","0"
"feature: occ","2019-10-1","0"
"feature: occ","2019-11-1","0"
"feature: occ","2019-12-1","0"
"feature: multiselect","2016-1-1","0"
"feature: multiselect","2016-2-1","0"
"feature: multiselect","2016-3-1","0"
"feature: multiselect","2016-4-1","0"
"feature: multiselect","2016-5-1","0"
"feature: multiselect","2016-6-1","0"
"feature: multiselect","2016-7-1","0"
"feature: multiselect","2016-8-1","0"
"feature: multiselect","2016-9-1","0"
"feature: multiselect","2016-10-1","0"
"feature: multiselect","2016-11-1","0"
"feature: multiselect","2016-12-1","0"
"feature: multiselect","2017-1-1","0"
"feature: multiselect","2017-2-1","0"
"feature: multiselect","2017-3-1","0"
"feature: multiselect","2017-4-1","0"
"feature: multiselect","2017-5-1","0"
"feature: multiselect","2017-6-1","0"
"feature: multiselect","2017-7-1","0"
"feature: multiselect","2017-8-1","0"
"feature: multiselect","2017-9-1","0"
"feature: multiselect","2017-10-1","0"
"feature: multiselect","2017-11-1","0"
"feature: multiselect","2017-12-1","0"
"feature: multiselect","2018-1-1","0"
"feature: multiselect","2018-2-1","0"
"feature: multiselect","2018-3-1","0"
"feature: multiselect","2018-4-1","0"
"feature: multiselect","2018-5-1","0"
"feature: multiselect","2018-6-1","0"
"feature: multiselect","2018-7-1","0"
"feature: multiselect","2018-8-1","0"
"feature: multiselect","2018-9-1","0"
"feature: multiselect","2018-10-1","0"
"feature: multiselect","2018-11-1","0"
"feature: multiselect","2018-12-1","0"
"feature: multiselect","2019-1-1","1"
"feature: multiselect","2019-2-1","1"
"feature: multiselect","2019-3-1","1"
"feature: multiselect","2019-4-1","1"
"feature: multiselect","2019-5-1","0"
"feature: multiselect","2019-6-1","0"
"feature: multiselect","2019-7-1","0"
"feature: multiselect","2019-8-1","0"
"feature: multiselect","2019-9-1","0"
"feature: multiselect","2019-10-1","0"
"feature: multiselect","2019-11-1","0"
"feature: multiselect","2019-12-1","0"
"feature: locking","2016-1-1","0"
"feature: locking","2016-2-1","0"
"feature: locking","2016-3-1","0"
"feature: locking","2016-4-1","0"
"feature: locking","2016-5-1","0"
"feature: locking","2016-6-1","0"
"feature: locking","2016-7-1","0"
"feature: locking","2016-8-1","0"
"feature: locking","2016-9-1","0"
"feature: locking","2016-10-1","0"
"feature: locking","2016-11-1","0"
"feature: locking","2016-12-1","1"
"feature: locking","2017-1-1","2"
"feature: locking","2017-2-1","2"
"feature: locking","2017-3-1","2"
"feature: locking","2017-4-1","2"
"feature: locking","2017-5-1","2"
"feature: locking","2017-6-1","2"
"feature: locking","2017-7-1","2"
"feature: locking","2017-8-1","1"
"feature: locking","2017-9-1","2"
"feature: locking","2017-10-1","2"
"feature: locking","2017-11-1","2"
"feature: locking","2017-12-1","2"
"feature: locking","2018-1-1","2"
"feature: locking","2018-2-1","3"
"feature: locking","2018-3-1","5"
"feature: locking","2018-4-1","7"
"feature: locking","2018-5-1","7"
"feature: locking","2018-6-1","6"
"feature: locking","2018-7-1","7"
"feature: locking","2018-8-1","6"
"feature: locking","2018-9-1","6"
"feature: locking","2018-10-1","6"
"feature: locking","2018-11-1","6"
"feature: locking","2018-12-1","4"
"feature: locking","2019-1-1","6"
"feature: locking","2019-2-1","5"
"feature: locking","2019-3-1","5"
"feature: locking","2019-4-1","4"
"feature: locking","2019-5-1","3"
"feature: locking","2019-6-1","0"
"feature: locking","2019-7-1","0"
"feature: locking","2019-8-1","0"
"feature: locking","2019-9-1","0"
"feature: locking","2019-10-1","0"
"feature: locking","2019-11-1","0"
"feature: locking","2019-12-1","0"
"feature: :inbox_tray: install and update","2016-1-1","0"
"feature: :inbox_tray: install and update","2016-2-1","0"
"feature: :inbox_tray: install and update","2016-3-1","0"
"feature: :inbox_tray: install and update","2016-4-1","0"
"feature: :inbox_tray: install and update","2016-5-1","0"
"feature: :inbox_tray: install and update","2016-6-1","0"
"feature: :inbox_tray: install and update","2016-7-1","0"
"feature: :inbox_tray: install and update","2016-8-1","0"
"feature: :inbox_tray: install and update","2016-9-1","0"
"feature: :inbox_tray: install and update","2016-10-1","0"
"feature: :inbox_tray: install and update","2016-11-1","0"
"feature: :inbox_tray: install and update","2016-12-1","0"
"feature: :inbox_tray: install and update","2017-1-1","0"
"feature: :inbox_tray: install and update","2017-2-1","0"
"feature: :inbox_tray: install and update","2017-3-1","0"
"feature: :inbox_tray: install and update","2017-4-1","0"
"feature: :inbox_tray: install and update","2017-5-1","0"
"feature: :inbox_tray: install and update","2017-6-1","0"
"feature: :inbox_tray: install and update","2017-7-1","0"
"feature: :inbox_tray: install and update","2017-8-1","0"
"feature: :inbox_tray: install and update","2017-9-1","0"
"feature: :inbox_tray: install and update","2017-10-1","0"
"feature: :inbox_tray: install and update","2017-11-1","0"
"feature: :inbox_tray: install and update","2017-12-1","0"
"feature: :inbox_tray: install and update","2018-1-1","0"
"feature: :inbox_tray: install and update","2018-2-1","0"
"feature: :inbox_tray: install and update","2018-3-1","0"
"feature: :inbox_tray: install and update","2018-4-1","0"
"feature: :inbox_tray: install and update","2018-5-1","0"
"feature: :inbox_tray: install and update","2018-6-1","0"
"feature: :inbox_tray: install and update","2018-7-1","0"
"feature: :inbox_tray: install and update","2018-8-1","0"
"feature: :inbox_tray: install and update","2018-9-1","0"
"feature: :inbox_tray: install and update","2018-10-1","0"
"feature: :inbox_tray: install and update","2018-11-1","0"
"feature: :inbox_tray: install and update","2018-12-1","0"
"feature: :inbox_tray: install and update","2019-1-1","1"
"feature: :inbox_tray: install and update","2019-2-1","1"
"feature: :inbox_tray: install and update","2019-3-1","1"
"feature: :inbox_tray: install and update","2019-4-1","1"
"feature: :inbox_tray: install and update","2019-5-1","1"
"feature: :inbox_tray: install and update","2019-6-1","0"
"feature: :inbox_tray: install and update","2019-7-1","0"
"feature: :inbox_tray: install and update","2019-8-1","0"
"feature: :inbox_tray: install and update","2019-9-1","0"
"feature: :inbox_tray: install and update","2019-10-1","0"
"feature: :inbox_tray: install and update","2019-11-1","0"
"feature: :inbox_tray: install and update","2019-12-1","0"
"os: :door: Windows","2016-1-1","0"
"os: :door: Windows","2016-2-1","0"
"os: :door: Windows","2016-3-1","0"
"os: :door: Windows","2016-4-1","0"
"os: :door: Windows","2016-5-1","0"
"os: :door: Windows","2016-6-1","0"
"os: :door: Windows","2016-7-1","0"
"os: :door: Windows","2016-8-1","0"
"os: :door: Windows","2016-9-1","0"
"os: :door: Windows","2016-10-1","0"
"os: :door: Windows","2016-11-1","0"
"os: :door: Windows","2016-12-1","0"
"os: :door: Windows","2017-1-1","0"
"os: :door: Windows","2017-2-1","0"
"os: :door: Windows","2017-3-1","0"
"os: :door: Windows","2017-4-1","0"
"os: :door: Windows","2017-5-1","0"
"os: :door: Windows","2017-6-1","0"
"os: :door: Windows","2017-7-1","0"
"os: :door: Windows","2017-8-1","0"
"os: :door: Windows","2017-9-1","0"
"os: :door: Windows","2017-10-1","0"
"os: :door: Windows","2017-11-1","0"
"os: :door: Windows","2017-12-1","0"
"os: :door: Windows","2018-1-1","0"
"os: :door: Windows","2018-2-1","0"
"os: :door: Windows","2018-3-1","0"
"os: :door: Windows","2018-4-1","0"
"os: :door: Windows","2018-5-1","0"
"os: :door: Windows","2018-6-1","0"
"os: :door: Windows","2018-7-1","0"
"os: :door: Windows","2018-8-1","0"
"os: :door: Windows","2018-9-1","0"
"os: :door: Windows","2018-10-1","0"
"os: :door: Windows","2018-11-1","0"
"os: :door: Windows","2018-12-1","0"
"os: :door: Windows","2019-1-1","1"
"os: :door: Windows","2019-2-1","1"
"os: :door: Windows","2019-3-1","1"
"os: :door: Windows","2019-4-1","1"
"os: :door: Windows","2019-5-1","1"
"os: :door: Windows","2019-6-1","0"
"os: :door: Windows","2019-7-1","0"
"os: :door: Windows","2019-8-1","0"
"os: :door: Windows","2019-9-1","0"
"os: :door: Windows","2019-10-1","0"
"os: :door: Windows","2019-11-1","0"
"os: :door: Windows","2019-12-1","0"
"medium","2016-1-1","0"
"medium","2016-2-1","0"
"medium","2016-3-1","0"
"medium","2016-4-1","0"
"medium","2016-5-1","0"
"medium","2016-6-1","8"
"medium","2016-7-1","10"
"medium","2016-8-1","13"
"medium","2016-9-1","10"
"medium","2016-10-1","8"
"medium","2016-11-1","5"
"medium","2016-12-1","6"
"medium","2017-1-1","16"
"medium","2017-2-1","13"
"medium","2017-3-1","15"
"medium","2017-4-1","15"
"medium","2017-5-1","22"
"medium","2017-6-1","22"
"medium","2017-7-1","22"
"medium","2017-8-1","21"
"medium","2017-9-1","23"
"medium","2017-10-1","21"
"medium","2017-11-1","23"
"medium","2017-12-1","22"
"medium","2018-1-1","28"
"medium","2018-2-1","24"
"medium","2018-3-1","27"
"medium","2018-4-1","24"
"medium","2018-5-1","24"
"medium","2018-6-1","15"
"medium","2018-7-1","15"
"medium","2018-8-1","14"
"medium","2018-9-1","12"
"medium","2018-10-1","16"
"medium","2018-11-1","15"
"medium","2018-12-1","12"
"medium","2019-1-1","4"
"medium","2019-2-1","4"
"medium","2019-3-1","3"
"medium","2019-4-1","3"
"medium","2019-5-1","3"
"medium","2019-6-1","0"
"medium","2019-7-1","0"
"medium","2019-8-1","0"
"medium","2019-9-1","0"
"medium","2019-10-1","0"
"medium","2019-11-1","0"
"medium","2019-12-1","0"
"spec","2016-1-1","0"
"spec","2016-2-1","0"
"spec","2016-3-1","0"
"spec","2016-4-1","0"
"spec","2016-5-1","0"
"spec","2016-6-1","1"
"spec","2016-7-1","1"
"spec","2016-8-1","5"
"spec","2016-9-1","7"
"spec","2016-10-1","7"
"spec","2016-11-1","6"
"spec","2016-12-1","6"
"spec","2017-1-1","15"
"spec","2017-2-1","15"
"spec","2017-3-1","16"
"spec","2017-4-1","19"
"spec","2017-5-1","17"
"spec","2017-6-1","14"
"spec","2017-7-1","15"
"spec","2017-8-1","13"
"spec","2017-9-1","13"
"spec","2017-10-1","12"
"spec","2017-11-1","12"
"spec","2017-12-1","11"
"spec","2018-1-1","8"
"spec","2018-2-1","9"
"spec","2018-3-1","9"
"spec","2018-4-1","9"
"spec","2018-5-1","8"
"spec","2018-6-1","6"
"spec","2018-7-1","6"
"spec","2018-8-1","6"
"spec","2018-9-1","14"
"spec","2018-10-1","12"
"spec","2018-11-1","7"
"spec","2018-12-1","7"
"spec","2019-1-1","6"
"spec","2019-2-1","5"
"spec","2019-3-1","5"
"spec","2019-4-1","3"
"spec","2019-5-1","3"
"spec","2019-6-1","0"
"spec","2019-7-1","0"
"spec","2019-8-1","0"
"spec","2019-9-1","0"
"spec","2019-10-1","0"
"spec","2019-11-1","0"
"spec","2019-12-1","0"
"feature: logging","2016-1-1","0"
"feature: logging","2016-2-1","0"
"feature: logging","2016-3-1","0"
"feature: logging","2016-4-1","0"
"feature: logging","2016-5-1","0"
"feature: logging","2016-6-1","1"
"feature: logging","2016-7-1","1"
"feature: logging","2016-8-1","1"
"feature: logging","2016-9-1","1"
"feature: logging","2016-10-1","1"
"feature: logging","2016-11-1","1"
"feature: logging","2016-12-1","1"
"feature: logging","2017-1-1","3"
"feature: logging","2017-2-1","3"
"feature: logging","2017-3-1","3"
"feature: logging","2017-4-1","3"
"feature: logging","2017-5-1","4"
"feature: logging","2017-6-1","4"
"feature: logging","2017-7-1","4"
"feature: logging","2017-8-1","4"
"feature: logging","2017-9-1","5"
"feature: logging","2017-10-1","6"
"feature: logging","2017-11-1","7"
"feature: logging","2017-12-1","6"
"feature: logging","2018-1-1","6"
"feature: logging","2018-2-1","6"
"feature: logging","2018-3-1","6"
"feature: logging","2018-4-1","6"
"feature: logging","2018-5-1","5"
"feature: logging","2018-6-1","5"
"feature: logging","2018-7-1","3"
"feature: logging","2018-8-1","3"
"feature: logging","2018-9-1","3"
"feature: logging","2018-10-1","3"
"feature: logging","2018-11-1","3"
"feature: logging","2018-12-1","3"
"feature: logging","2019-1-1","2"
"feature: logging","2019-2-1","1"
"feature: logging","2019-3-1","1"
"feature: logging","2019-4-1","1"
"feature: logging","2019-5-1","1"
"feature: logging","2019-6-1","0"
"feature: logging","2019-7-1","0"
"feature: logging","2019-8-1","0"
"feature: logging","2019-9-1","0"
"feature: logging","2019-10-1","0"
"feature: logging","2019-11-1","0"
"feature: logging","2019-12-1","0"
"php","2016-1-1","0"
"php","2016-2-1","0"
"php","2016-3-1","0"
"php","2016-4-1","0"
"php","2016-5-1","0"
"php","2016-6-1","0"
"php","2016-7-1","0"
"php","2016-8-1","0"
"php","2016-9-1","0"
"php","2016-10-1","0"
"php","2016-11-1","0"
"php","2016-12-1","0"
"php","2017-1-1","0"
"php","2017-2-1","0"
"php","2017-3-1","0"
"php","2017-4-1","0"
"php","2017-5-1","0"
"php","2017-6-1","0"
"php","2017-7-1","0"
"php","2017-8-1","0"
"php","2017-9-1","0"
"php","2017-10-1","0"
"php","2017-11-1","0"
"php","2017-12-1","0"
"php","2018-1-1","0"
"php","2018-2-1","0"
"php","2018-3-1","0"
"php","2018-4-1","0"
"php","2018-5-1","0"
"php","2018-6-1","0"
"php","2018-7-1","0"
"php","2018-8-1","0"
